operation,load_factor,time,resize_count
insert,0,221,0
insert,9.99101e-05,124,0
insert,0.00019982,109,0
insert,0.00029973,68,0
insert,0.00039964,69,0
insert,0.00049955,68,0
insert,0.00059946,70,0
insert,0.000699371,71,0
insert,0.000799281,68,0
insert,0.000899191,71,0
insert,0.000999101,92,0
insert,0.00109901,68,0
insert,0.00119892,71,0
insert,0.00129883,68,0
insert,0.00139874,69,0
insert,0.00149865,68,0
insert,0.00159856,70,0
insert,0.00169847,68,0
insert,0.00179838,70,0
insert,0.00189829,71,0
insert,0.0019982,71,0
insert,0.00209811,71,0
insert,0.00219802,68,0
insert,0.00229793,106,0
insert,0.00239784,68,0
insert,0.00249775,66,0
insert,0.00259766,66,0
insert,0.00269757,68,0
insert,0.00279748,68,0
insert,0.00289739,68,0
insert,0.0029973,64,0
insert,0.00309721,124,0
insert,0.00319712,82,0
insert,0.00329703,65,0
insert,0.00339694,69,0
insert,0.00349685,68,0
insert,0.00359676,68,0
insert,0.00369667,65,0
insert,0.00379658,68,0
insert,0.00389649,68,0
insert,0.0039964,69,0
insert,0.00409631,68,0
insert,0.00419622,85,0
insert,0.00429613,68,0
insert,0.00439604,70,0
insert,0.00449595,66,0
insert,0.00459586,68,0
insert,0.00469577,110,0
insert,0.00479568,91,0
insert,0.00489559,71,0
insert,0.0049955,68,0
insert,0.00509541,68,0
insert,0.00519532,66,0
insert,0.00529523,68,0
insert,0.00539514,68,0
insert,0.00549505,68,0
insert,0.00559496,68,0
insert,0.00569487,68,0
insert,0.00579478,65,0
insert,0.00589469,68,0
insert,0.0059946,69,0
insert,0.00609451,65,0
insert,0.00619443,68,0
insert,0.00629434,68,0
insert,0.00639425,61,0
insert,0.00649416,64,0
insert,0.00659407,69,0
insert,0.00669398,69,0
insert,0.00679389,64,0
insert,0.0068938,93,0
insert,0.00699371,66,0
insert,0.00709362,66,0
insert,0.00719353,69,0
insert,0.00729344,68,0
insert,0.00739335,69,0
insert,0.00749326,68,0
insert,0.00759317,68,0
insert,0.00769308,95,0
insert,0.00779299,69,0
insert,0.0078929,103,0
insert,0.00799281,70,0
insert,0.00809272,69,0
insert,0.00819263,68,0
insert,0.00829254,151,0
insert,0.00839245,68,0
insert,0.00849236,70,0
insert,0.00859227,68,0
insert,0.00869218,68,0
insert,0.00879209,86,0
insert,0.008892,146,0
insert,0.00899191,68,0
insert,0.00909182,68,0
insert,0.00919173,86,0
insert,0.00929164,71,0
insert,0.00939155,71,0
insert,0.00949146,84,0
insert,0.00959137,68,0
insert,0.00969128,68,0
insert,0.00979119,70,0
insert,0.0098911,66,0
insert,0.00999101,70,0
insert,0.0100909,71,0
insert,0.0101908,104,0
insert,0.0102907,71,0
insert,0.0103906,68,0
insert,0.0104906,68,0
insert,0.0105905,67,0
insert,0.0106904,68,0
insert,0.0107903,69,0
insert,0.0108902,68,0
insert,0.0109901,66,0
insert,0.01109,66,0
insert,0.0111899,66,0
insert,0.0112898,89,0
insert,0.0113897,66,0
insert,0.0114897,65,0
insert,0.0115896,65,0
insert,0.0116895,66,0
insert,0.0117894,65,0
insert,0.0118893,66,0
insert,0.0119892,66,0
insert,0.0120891,66,0
insert,0.012189,141,0
insert,0.0122889,65,0
insert,0.0123889,66,0
insert,0.0124888,66,0
insert,0.0125887,65,0
insert,0.0126886,62,0
insert,0.0127885,66,0
insert,0.0128884,66,0
insert,0.0129883,67,0
insert,0.0130882,88,0
insert,0.0131881,66,0
insert,0.013288,66,0
insert,0.013388,67,0
insert,0.0134879,65,0
insert,0.0135878,69,0
insert,0.0136877,140,0
insert,0.0137876,66,0
insert,0.0138875,66,0
insert,0.0139874,65,0
insert,0.0140873,68,0
insert,0.0141872,62,0
insert,0.0142871,66,0
insert,0.0143871,66,0
insert,0.014487,65,0
insert,0.0145869,62,0
insert,0.0146868,66,0
insert,0.0147867,65,0
insert,0.0148866,66,0
insert,0.0149865,66,0
insert,0.0150864,62,0
insert,0.0151863,66,0
insert,0.0152862,66,0
insert,0.0153862,68,0
insert,0.0154861,66,0
insert,0.015586,62,0
insert,0.0156859,67,0
insert,0.0157858,66,0
insert,0.0158857,65,0
insert,0.0159856,68,0
insert,0.0160855,66,0
insert,0.0161854,66,0
insert,0.0162853,66,0
insert,0.0163853,393,0
insert,0.0164852,66,0
insert,0.0165851,63,0
insert,0.016685,66,0
insert,0.0167849,66,0
insert,0.0168848,65,0
insert,0.0169847,66,0
insert,0.0170846,148,0
insert,0.0171845,66,0
insert,0.0172844,66,0
insert,0.0173844,66,0
insert,0.0174843,66,0
insert,0.0175842,66,0
insert,0.0176841,63,0
insert,0.017784,145,0
insert,0.0178839,66,0
insert,0.0179838,66,0
insert,0.0180837,70,0
insert,0.0181836,67,0
insert,0.0182835,66,0
insert,0.0183835,66,0
insert,0.0184834,68,0
insert,0.0185833,63,0
insert,0.0186832,66,0
insert,0.0187831,65,0
insert,0.018883,67,0
insert,0.0189829,66,0
insert,0.0190828,68,0
insert,0.0191827,63,0
insert,0.0192826,63,0
insert,0.0193826,66,0
insert,0.0194825,65,0
insert,0.0195824,66,0
insert,0.0196823,66,0
insert,0.0197822,65,0
insert,0.0198821,63,0
insert,0.019982,66,0
insert,0.0200819,65,0
insert,0.0201818,66,0
insert,0.0202817,63,0
insert,0.0203817,68,0
insert,0.0204816,63,0
insert,0.0205815,148,0
insert,0.0206814,67,0
insert,0.0207813,68,0
insert,0.0208812,68,0
insert,0.0209811,63,0
insert,0.021081,66,0
insert,0.0211809,68,0
insert,0.0212808,67,0
insert,0.0213808,66,0
insert,0.0214807,66,0
insert,0.0215806,68,0
insert,0.0216805,66,0
insert,0.0217804,65,0
insert,0.0218803,67,0
insert,0.0219802,67,0
insert,0.0220801,66,0
insert,0.02218,63,0
insert,0.0222799,59,0
insert,0.0223799,66,0
insert,0.0224798,68,0
insert,0.0225797,68,0
insert,0.0226796,65,0
insert,0.0227795,68,0
insert,0.0228794,68,0
insert,0.0229793,66,0
insert,0.0230792,67,0
insert,0.0231791,65,0
insert,0.023279,92,0
insert,0.023379,68,0
insert,0.0234789,69,0
insert,0.0235788,79,0
insert,0.0236787,65,0
insert,0.0237786,66,0
insert,0.0238785,66,0
insert,0.0239784,66,0
insert,0.0240783,78,0
insert,0.0241782,66,0
insert,0.0242781,93,0
insert,0.0243781,67,0
insert,0.024478,66,0
insert,0.0245779,66,0
insert,0.0246778,66,0
insert,0.0247777,66,0
insert,0.0248776,68,0
insert,0.0249775,66,0
insert,0.0250774,66,0
insert,0.0251773,66,0
insert,0.0252773,65,0
insert,0.0253772,67,0
insert,0.0254771,67,0
insert,0.025577,66,0
insert,0.0256769,66,0
insert,0.0257768,63,0
insert,0.0258767,66,0
insert,0.0259766,147,0
insert,0.0260765,68,0
insert,0.0261764,67,0
insert,0.0262764,69,0
insert,0.0263763,66,0
insert,0.0264762,67,0
insert,0.0265761,92,0
insert,0.026676,102,0
insert,0.0267759,67,0
insert,0.0268758,67,0
insert,0.0269757,68,0
insert,0.0270756,82,0
insert,0.0271755,67,0
insert,0.0272755,68,0
insert,0.0273754,68,0
insert,0.0274753,65,0
insert,0.0275752,68,0
insert,0.0276751,66,0
insert,0.027775,64,0
insert,0.0278749,65,0
insert,0.0279748,69,0
insert,0.0280747,68,0
insert,0.0281746,67,0
insert,0.0282746,68,0
insert,0.0283745,66,0
insert,0.0284744,66,0
insert,0.0285743,65,0
insert,0.0286742,65,0
insert,0.0287741,67,0
insert,0.028874,65,0
insert,0.0289739,66,0
insert,0.0290738,67,0
insert,0.0291737,66,0
insert,0.0292737,69,0
insert,0.0293736,66,0
insert,0.0294735,67,0
insert,0.0295734,68,0
insert,0.0296733,65,0
insert,0.0297732,66,0
insert,0.0298731,68,0
insert,0.029973,66,0
insert,0.0300729,83,0
insert,0.0301728,66,0
insert,0.0302728,64,0
insert,0.0303727,67,0
insert,0.0304726,110,0
insert,0.0305725,64,0
insert,0.0306724,67,0
insert,0.0307723,66,0
insert,0.0308722,67,0
insert,0.0309721,148,0
insert,0.031072,64,0
insert,0.0311719,102,0
insert,0.0312719,67,0
insert,0.0313718,67,0
insert,0.0314717,64,0
insert,0.0315716,64,0
insert,0.0316715,67,0
insert,0.0317714,67,0
insert,0.0318713,66,0
insert,0.0319712,64,0
insert,0.0320711,67,0
insert,0.032171,66,0
insert,0.032271,65,0
insert,0.0323709,66,0
insert,0.0324708,65,0
insert,0.0325707,76,0
insert,0.0326706,106,0
insert,0.0327705,66,0
insert,0.0328704,66,0
insert,0.0329703,66,0
insert,0.0330702,66,0
insert,0.0331701,66,0
insert,0.0332701,68,0
insert,0.03337,65,0
insert,0.0334699,66,0
insert,0.0335698,107,0
insert,0.0336697,68,0
insert,0.0337696,66,0
insert,0.0338695,64,0
insert,0.0339694,65,0
insert,0.0340693,67,0
insert,0.0341692,64,0
insert,0.0342692,66,0
insert,0.0343691,65,0
insert,0.034469,66,0
insert,0.0345689,64,0
insert,0.0346688,63,0
insert,0.0347687,165,0
insert,0.0348686,66,0
insert,0.0349685,65,0
insert,0.0350684,66,0
insert,0.0351683,66,0
insert,0.0352683,102,0
insert,0.0353682,66,0
insert,0.0354681,66,0
insert,0.035568,63,0
insert,0.0356679,66,0
insert,0.0357678,66,0
insert,0.0358677,66,0
insert,0.0359676,65,0
insert,0.0360675,66,0
insert,0.0361674,65,0
insert,0.0362674,62,0
insert,0.0363673,66,0
insert,0.0364672,65,0
insert,0.0365671,65,0
insert,0.036667,93,0
insert,0.0367669,68,0
insert,0.0368668,68,0
insert,0.0369667,68,0
insert,0.0370666,68,0
insert,0.0371666,154,0
insert,0.0372665,112,0
insert,0.0373664,159,0
insert,0.0374663,68,0
insert,0.0375662,85,0
insert,0.0376661,69,0
insert,0.037766,68,0
insert,0.0378659,92,0
insert,0.0379658,68,0
insert,0.0380657,69,0
insert,0.0381657,71,0
insert,0.0382656,68,0
insert,0.0383655,82,0
insert,0.0384654,69,0
insert,0.0385653,68,0
insert,0.0386652,153,0
insert,0.0387651,68,0
insert,0.038865,69,0
insert,0.0389649,69,0
insert,0.0390648,70,0
insert,0.0391648,68,0
insert,0.0392647,68,0
insert,0.0393646,65,0
insert,0.0394645,68,0
insert,0.0395644,69,0
insert,0.0396643,67,0
insert,0.0397642,68,0
insert,0.0398641,68,0
insert,0.039964,69,0
insert,0.0400639,84,0
insert,0.0401639,68,0
insert,0.0402638,69,0
insert,0.0403637,69,0
insert,0.0404636,68,0
insert,0.0405635,71,0
insert,0.0406634,69,0
insert,0.0407633,71,0
insert,0.0408632,70,0
insert,0.0409631,147,0
insert,0.041063,69,0
insert,0.041163,69,0
insert,0.0412629,69,0
insert,0.0413628,68,0
insert,0.0414627,69,0
insert,0.0415626,69,0
insert,0.0416625,90,0
insert,0.0417624,68,0
insert,0.0418623,65,0
insert,0.0419622,71,0
insert,0.0420621,69,0
insert,0.0421621,166,0
insert,0.042262,70,0
insert,0.0423619,64,0
insert,0.0424618,106,0
insert,0.0425617,70,0
insert,0.0426616,69,0
insert,0.0427615,70,0
insert,0.0428614,68,0
insert,0.0429613,68,0
insert,0.0430612,68,0
insert,0.0431612,147,0
insert,0.0432611,65,0
insert,0.043361,68,0
insert,0.0434609,68,0
insert,0.0435608,68,0
insert,0.0436607,68,0
insert,0.0437606,68,0
insert,0.0438605,79,0
insert,0.0439604,68,0
insert,0.0440603,68,0
insert,0.0441603,69,0
insert,0.0442602,143,0
insert,0.0443601,71,0
insert,0.04446,69,0
insert,0.0445599,65,0
insert,0.0446598,68,0
insert,0.0447597,66,0
insert,0.0448596,68,0
insert,0.0449595,69,0
insert,0.0450594,68,0
insert,0.0451594,68,0
insert,0.0452593,136,0
insert,0.0453592,64,0
insert,0.0454591,69,0
insert,0.045559,69,0
insert,0.0456589,69,0
insert,0.0457588,69,0
insert,0.0458587,69,0
insert,0.0459586,68,0
insert,0.0460585,71,0
insert,0.0461585,69,0
insert,0.0462584,68,0
insert,0.0463583,69,0
