Operation, Load Factor, Time, Resize Count
insert,0,900,0
insert,9.99101e-05,600,0
insert,0.00019982,400,0
insert,0.00029973,400,0
insert,0.00039964,300,0
insert,0.00049955,300,0
insert,0.00059946,300,0
insert,0.000699371,400,0
insert,0.000799281,200,0
insert,0.000899191,300,0
insert,0.000999101,400,0
insert,0.00109901,300,0
insert,0.00119892,300,0
insert,0.00129883,300,0
insert,0.00139874,300,0
insert,0.00149865,400,0
insert,0.00159856,400,0
insert,0.00169847,300,0
insert,0.00179838,400,0
insert,0.00189829,300,0
insert,0.0019982,300,0
insert,0.00209811,300,0
insert,0.00219802,500,0
insert,0.00229793,300,0
insert,0.00239784,300,0
insert,0.00249775,300,0
insert,0.00259766,300,0
insert,0.00269757,400,0
insert,0.00279748,300,0
insert,0.00289739,300,0
insert,0.0029973,300,0
insert,0.00309721,300,0
insert,0.00319712,300,0
insert,0.00329703,400,0
insert,0.00339694,300,0
insert,0.00349685,300,0
insert,0.00359676,200,0
insert,0.00369667,300,0
insert,0.00379658,500,0
insert,0.00389649,300,0
insert,0.0039964,300,0
insert,0.00409631,300,0
insert,0.00419622,300,0
insert,0.00429613,300,0
insert,0.00439604,300,0
insert,0.00449595,300,0
insert,0.00459586,300,0
insert,0.00469577,200,0
insert,0.00479568,300,0
insert,0.00489559,300,0
insert,0.0049955,300,0
insert,0.00509541,300,0
insert,0.00519532,300,0
insert,0.00529523,300,0
insert,0.00539514,400,0
insert,0.00549505,300,0
insert,0.00559496,300,0
insert,0.00569487,300,0
insert,0.00579478,400,0
insert,0.00589469,300,0
insert,0.0059946,300,0
insert,0.00609451,300,0
insert,0.00619443,300,0
insert,0.00629434,300,0
insert,0.00639425,300,0
insert,0.00649416,200,0
insert,0.00659407,300,0
insert,0.00669398,400,0
insert,0.00679389,500,0
insert,0.0068938,300,0
insert,0.00699371,300,0
insert,0.00709362,300,0
insert,0.00719353,300,0
insert,0.00729344,200,0
insert,0.00739335,200,0
insert,0.00749326,200,0
insert,0.00759317,300,0
insert,0.00769308,200,0
insert,0.00779299,300,0
insert,0.0078929,300,0
insert,0.00799281,200,0
insert,0.00809272,300,0
insert,0.00819263,300,0
insert,0.00829254,300,0
insert,0.00839245,400,0
insert,0.00849236,300,0
insert,0.00859227,200,0
insert,0.00869218,200,0
insert,0.00879209,300,0
insert,0.008892,300,0
insert,0.00899191,300,0
insert,0.00909182,300,0
insert,0.00919173,300,0
insert,0.00929164,200,0
insert,0.00939155,300,0
insert,0.00949146,300,0
insert,0.00959137,300,0
insert,0.00969128,300,0
insert,0.00979119,200,0
insert,0.0098911,300,0
insert,0.00999101,300,0
insert,0.0100909,300,0
insert,0.0101908,200,0
insert,0.0102907,200,0
insert,0.0103906,200,0
insert,0.0104906,300,0
insert,0.0105905,300,0
insert,0.0106904,200,0
insert,0.0107903,300,0
insert,0.0108902,300,0
insert,0.0109901,300,0
insert,0.01109,300,0
insert,0.0111899,300,0
insert,0.0112898,300,0
insert,0.0113897,300,0
insert,0.0114897,200,0
insert,0.0115896,300,0
insert,0.0116895,300,0
insert,0.0117894,300,0
insert,0.0118893,300,0
insert,0.0119892,200,0
insert,0.0120891,300,0
insert,0.012189,300,0
insert,0.0122889,300,0
insert,0.0123889,200,0
insert,0.0124888,300,0
insert,0.0125887,300,0
insert,0.0126886,200,0
insert,0.0127885,300,0
insert,0.0128884,300,0
insert,0.0129883,300,0
insert,0.0130882,200,0
insert,0.0131881,300,0
insert,0.013288,200,0
insert,0.013388,200,0
insert,0.0134879,300,0
insert,0.0135878,300,0
insert,0.0136877,300,0
insert,0.0137876,300,0
insert,0.0138875,300,0
insert,0.0139874,200,0
insert,0.0140873,300,0
insert,0.0141872,200,0
insert,0.0142871,300,0
insert,0.0143871,300,0
insert,0.014487,300,0
insert,0.0145869,300,0
insert,0.0146868,300,0
insert,0.0147867,300,0
insert,0.0148866,200,0
insert,0.0149865,200,0
insert,0.0150864,300,0
insert,0.0151863,300,0
insert,0.0152862,300,0
insert,0.0153862,200,0
insert,0.0154861,200,0
insert,0.015586,300,0
insert,0.0156859,300,0
insert,0.0157858,300,0
insert,0.0158857,300,0
insert,0.0159856,300,0
insert,0.0160855,200,0
insert,0.0161854,300,0
insert,0.0162853,300,0
insert,0.0163853,200,0
insert,0.0164852,200,0
insert,0.0165851,400,0
insert,0.016685,300,0
insert,0.0167849,300,0
insert,0.0168848,300,0
insert,0.0169847,300,0
insert,0.0170846,300,0
insert,0.0171845,200,0
insert,0.0172844,300,0
insert,0.0173844,300,0
insert,0.0174843,300,0
insert,0.0175842,300,0
insert,0.0176841,300,0
insert,0.017784,200,0
insert,0.0178839,600,0
insert,0.0179838,300,0
insert,0.0180837,200,0
insert,0.0181836,300,0
insert,0.0182835,300,0
insert,0.0183835,300,0
insert,0.0184834,300,0
insert,0.0185833,300,0
insert,0.0186832,300,0
insert,0.0187831,200,0
insert,0.018883,300,0
insert,0.0189829,300,0
insert,0.0190828,300,0
insert,0.0191827,200,0
insert,0.0192826,200,0
insert,0.0193826,300,0
insert,0.0194825,300,0
insert,0.0195824,300,0
insert,0.0196823,200,0
insert,0.0197822,200,0
insert,0.0198821,200,0
insert,0.019982,400,0
insert,0.0200819,200,0
insert,0.0201818,300,0
insert,0.0202817,200,0
insert,0.0203817,300,0
insert,0.0204816,200,0
insert,0.0205815,300,0
insert,0.0206814,300,0
insert,0.0207813,300,0
insert,0.0208812,200,0
insert,0.0209811,300,0
insert,0.021081,300,0
insert,0.0211809,300,0
insert,0.0212808,300,0
insert,0.0213808,200,0
insert,0.0214807,300,0
insert,0.0215806,200,0
insert,0.0216805,300,0
insert,0.0217804,300,0
insert,0.0218803,300,0
insert,0.0219802,300,0
insert,0.0220801,200,0
insert,0.02218,300,0
insert,0.0222799,300,0
insert,0.0223799,300,0
insert,0.0224798,200,0
insert,0.0225797,200,0
insert,0.0226796,300,0
insert,0.0227795,200,0
insert,0.0228794,300,0
insert,0.0229793,200,0
insert,0.0230792,300,0
insert,0.0231791,200,0
insert,0.023279,300,0
insert,0.023379,300,0
insert,0.0234789,200,0
insert,0.0235788,300,0
insert,0.0236787,300,0
insert,0.0237786,400,0
insert,0.0238785,300,0
insert,0.0239784,300,0
insert,0.0240783,300,0
insert,0.0241782,300,0
insert,0.0242781,200,0
insert,0.0243781,300,0
insert,0.024478,200,0
insert,0.0245779,200,0
insert,0.0246778,200,0
insert,0.0247777,300,0
insert,0.0248776,200,0
insert,0.0249775,300,0
insert,0.0250774,200,0
insert,0.0251773,400,0
insert,0.0252773,200,0
insert,0.0253772,300,0
insert,0.0254771,200,0
insert,0.025577,200,0
insert,0.0256769,500,0
insert,0.0257768,300,0
insert,0.0258767,300,0
insert,0.0259766,200,0
insert,0.0260765,200,0
insert,0.0261764,300,0
insert,0.0262764,300,0
insert,0.0263763,300,0
insert,0.0264762,300,0
insert,0.0265761,200,0
insert,0.026676,500,0
insert,0.0267759,300,0
insert,0.0268758,400,0
insert,0.0269757,300,0
insert,0.0270756,100,0
insert,0.0271755,200,0
insert,0.0272755,300,0
insert,0.0273754,200,0
insert,0.0274753,300,0
insert,0.0275752,300,0
insert,0.0276751,300,0
insert,0.027775,300,0
insert,0.0278749,300,0
insert,0.0279748,300,0
insert,0.0280747,300,0
insert,0.0281746,300,0
insert,0.0282746,200,0
insert,0.0283745,300,0
insert,0.0284744,300,0
insert,0.0285743,300,0
insert,0.0286742,300,0
insert,0.0287741,200,0
insert,0.028874,200,0
insert,0.0289739,300,0
insert,0.0290738,200,0
insert,0.0291737,300,0
insert,0.0292737,200,0
insert,0.0293736,300,0
insert,0.0294735,200,0
insert,0.0295734,200,0
insert,0.0296733,300,0
insert,0.0297732,300,0
insert,0.0298731,300,0
insert,0.029973,300,0
insert,0.0300729,300,0
insert,0.0301728,300,0
insert,0.0302728,200,0
insert,0.0303727,200,0
insert,0.0304726,300,0
insert,0.0305725,300,0
insert,0.0306724,200,0
insert,0.0307723,300,0
insert,0.0308722,300,0
insert,0.0309721,300,0
insert,0.031072,300,0
insert,0.0311719,200,0
insert,0.0312719,200,0
insert,0.0313718,200,0
insert,0.0314717,300,0
insert,0.0315716,200,0
insert,0.0316715,100,0
insert,0.0317714,300,0
insert,0.0318713,200,0
insert,0.0319712,200,0
insert,0.0320711,200,0
insert,0.032171,200,0
insert,0.032271,200,0
insert,0.0323709,100,0
insert,0.0324708,300,0
insert,0.0325707,200,0
insert,0.0326706,200,0
insert,0.0327705,200,0
insert,0.0328704,300,0
insert,0.0329703,300,0
insert,0.0330702,200,0
insert,0.0331701,300,0
insert,0.0332701,300,0
insert,0.03337,200,0
insert,0.0334699,100,0
insert,0.0335698,300,0
insert,0.0336697,200,0
insert,0.0337696,500,0
insert,0.0338695,200,0
insert,0.0339694,300,0
insert,0.0340693,200,0
insert,0.0341692,200,0
insert,0.0342692,200,0
