Operation, Load Factor, Time, Resize Count
insert,0.057748,500,0
insert,0.0578479,500,0
insert,0.0579478,600,0
insert,0.0580478,600,0
insert,0.0581477,500,0
insert,0.0582476,500,0
insert,0.0583475,600,0
insert,0.0584474,500,0
insert,0.0585473,600,0
insert,0.0586472,500,0
insert,0.0587471,600,0
insert,0.058847,500,0
insert,0.0589469,600,0
insert,0.0590469,500,0
insert,0.0591468,500,0
insert,0.0592467,500,0
insert,0.0593466,600,0
insert,0.0594465,500,0
insert,0.0595464,600,0
insert,0.0596463,500,0
insert,0.0597462,600,0
insert,0.0598461,600,0
insert,0.059946,700,0
insert,0.060046,500,0
insert,0.0601459,500,0
insert,0.0602458,500,0
insert,0.0603457,600,0
insert,0.0604456,600,0
insert,0.0605455,600,0
insert,0.0606454,800,0
insert,0.0607453,700,0
insert,0.0608452,500,0
insert,0.0609451,500,0
insert,0.0610451,600,0
insert,0.061145,600,0
insert,0.0612449,700,0
insert,0.0613448,600,0
insert,0.0614447,600,0
insert,0.0615446,500,0
insert,0.0616445,500,0
insert,0.0617444,600,0
insert,0.0618443,600,0
insert,0.0619443,600,0
insert,0.0620442,600,0
insert,0.0621441,500,0
insert,0.062244,600,0
insert,0.0623439,500,0
insert,0.0624438,700,0
insert,0.0625437,600,0
insert,0.0626436,600,0
insert,0.0627435,500,0
insert,0.0628434,600,0
insert,0.0629434,600,0
insert,0.0630433,500,0
insert,0.0631432,500,0
insert,0.0632431,600,0
insert,0.063343,700,0
insert,0.0634429,400,0
insert,0.0635428,500,0
insert,0.0636427,500,0
insert,0.0637426,600,0
insert,0.0638425,600,0
insert,0.0639425,500,0
insert,0.0640424,600,0
insert,0.0641423,500,0
insert,0.0642422,500,0
insert,0.0643421,600,0
insert,0.064442,600,0
insert,0.0645419,600,0
insert,0.0646418,500,0
insert,0.0647417,600,0
insert,0.0648416,500,0
insert,0.0649416,400,0
insert,0.0650415,500,0
insert,0.0651414,500,0
insert,0.0652413,800,0
insert,0.0653412,500,0
insert,0.0654411,600,0
insert,0.065541,600,0
insert,0.0656409,500,0
insert,0.0657408,800,0
insert,0.0658407,500,0
insert,0.0659407,500,0
insert,0.0660406,600,0
insert,0.0661405,500,0
insert,0.0662404,600,0
